Date,Month N Year,TotalVaccinated,0-14,15-24,25-34,35-44,45-54,55-64,65-74,75+,Undisclosed
2021-10-13,2021-10-01,11267,480,1520,904,1834,2380,1983,1440,726,0
2021-10-13,2021-10-01,9280,302,1548,1536,1528,1367,1476,999,524,0
2021-10-13,2021-10-01,4625,168,684,817,707,778,721,500,250,0
2021-10-13,2021-10-01,5843,68,481,1410,883,762,890,826,523,0
2021-10-13,2021-10-01,10721,287,1192,1091,1428,1737,2262,1756,968,0
2021-10-13,2021-10-01,19321,328,1379,1620,1898,2273,3302,4189,4332,0
2021-10-13,2021-10-01,8666,247,1264,1460,1278,1462,1367,999,589,0
2021-10-13,2021-10-01,30035,1368,4359,1871,4268,6214,4422,3965,3568,0
2021-10-13,2021-10-01,33420,749,3264,2345,3009,5214,6797,6325,5717,0
2021-10-13,2021-10-01,21117,802,2370,2319,3749,3809,3103,2562,2403,0
2021-10-13,2021-10-01,18924,476,1852,1119,1869,3142,4119,3950,2397,0
2021-10-28,2021-10-01,38598,1358,4441,3261,5949,6827,6721,6498,3543,0
2021-10-28,2021-10-01,17267,830,3125,3072,3173,3082,2255,1203,527,0
2021-10-28,2021-10-01,22225,653,2690,3559,3548,3481,3927,2838,1529,0
2021-10-28,2021-10-01,16686,669,2845,2543,2619,2952,2574,1700,784,0
2021-10-28,2021-10-01,25057,1181,3968,3731,4608,4543,3630,2276,1120,0
2021-10-28,2021-10-01,24079,441,2288,5346,4030,3411,3564,2890,2109,0
2021-10-28,2021-10-01,19894,517,2538,2933,2725,2974,3237,2808,2162,0
2021-10-28,2021-10-01,24845,853,3357,3295,4506,4278,3803,3133,1620,0
2021-10-28,2021-10-01,26445,842,3386,4580,4323,4065,4675,2971,1603,0
2021-10-28,2021-10-01,20009,749,3165,3027,3067,3404,3136,2259,1202,0
2021-10-28,2021-10-01,25883,879,3665,3747,4918,4578,3977,2453,1666,0
2021-10-28,2021-10-01,29283,1292,4345,3842,5770,5941,4171,2589,1333,0
2021-10-28,2021-10-01,26070,1030,4128,3995,5048,5181,3460,2063,1165,0
2021-10-28,2021-10-01,15378,817,2998,2378,2377,2614,2192,1308,694,0
2021-10-28,2021-10-01,24910,637,2411,4039,4295,3974,4010,3195,2349,0
2021-10-28,2021-10-01,20571,984,3620,3572,3960,3422,2707,1527,779,0
2021-10-28,2021-10-01,13595,347,1667,2110,1977,2081,2252,1945,1216,0
2021-10-28,2021-10-01,17923,539,1991,2782,2941,2607,2887,2442,1734,0
2021-10-28,2021-10-01,25159,681,2745,3655,3763,3723,4418,3764,2410,0
2021-10-28,2021-10-01,16145,632,2449,3035,2694,2605,2374,1542,814,0
2021-10-28,2021-10-01,17145,564,2369,2724,2828,2358,2689,2180,1433,0
2021-10-28,2021-10-01,23155,803,3210,2663,3198,3981,4786,2992,1522,0
2021-10-28,2021-10-01,24820,554,2550,2602,2876,3326,3783,4266,4863,0
2021-10-28,2021-10-01,31739,841,3100,3544,4662,4715,5649,5324,3904,0
2021-10-28,2021-10-01,25060,407,1847,2386,2537,2585,4529,5684,5085,0
2021-10-28,2021-10-01,18047,248,1648,3942,2566,2212,2785,2425,2221,0
2021-10-28,2021-10-01,25348,465,2292,2658,2690,3031,3381,4891,5940,0
2021-10-28,2021-10-01,15656,615,2422,2380,2554,2529,2211,1860,1085,0
2021-10-28,2021-10-01,20729,664,2550,2955,3437,3111,3249,2561,2202,0
2021-10-28,2021-10-01,26820,573,2591,2336,2714,3980,5705,5280,3641,0
2021-10-28,2021-10-01,22752,853,3405,2705,3791,4324,3213,2857,1604,0
2021-10-28,2021-10-01,24916,754,3642,4790,3897,3609,3622,2598,2004,0
2021-10-28,2021-10-01,20957,761,3052,3296,3326,3549,3342,2142,1489,0
2021-10-28,2021-10-01,19070,709,2734,2009,2802,3463,3051,2502,1800,0
2021-10-28,2021-10-01,28428,668,2119,1639,2596,3376,4016,6185,7829,0
2021-10-28,2021-10-01,35355,389,11385,11089,4013,2788,2762,1868,1061,0
2021-10-28,2021-10-01,39029,1230,5128,6686,6533,6403,6346,4352,2351,0
2021-10-28,2021-10-01,30290,538,4661,7236,4441,3442,3801,3139,3032,0
2021-10-28,2021-10-01,27256,1123,4509,4249,4290,4513,4266,2650,1656,0
2021-10-28,2021-10-01,32115,1181,4532,4843,5345,5340,4769,4035,2070,0
2021-10-28,2021-10-01,37343,988,4070,6014,6323,5637,6114,4945,3252,0
2021-10-28,2021-10-01,29517,991,4426,4852,4756,4467,4511,3441,2073,0
2021-10-28,2021-10-01,29231,963,4305,6629,5206,4766,4097,2177,1088,0
2021-10-28,2021-10-01,24204,1165,4306,3838,3853,4193,3635,2092,1122,0
2021-10-28,2021-10-01,27036,1474,5325,4449,4316,4627,3793,1941,1111,0
2021-10-28,2021-10-01,29494,773,3623,4163,4239,4415,5319,4275,2687,0
2021-10-28,2021-10-01,36868,832,4196,5689,4801,5399,6592,5746,3613,0
2021-10-28,2021-10-01,19831,660,2664,3638,3536,3149,2986,1999,1199,0
2021-10-28,2021-10-01,32605,1496,5128,5193,5710,5396,4929,3067,1686,0
2021-10-28,2021-10-01,24971,1112,4530,4259,4183,4419,3473,2005,990,0
2021-10-28,2021-10-01,33185,1144,4293,4162,5189,5427,5527,5061,2382,0
2021-10-28,2021-10-01,27097,890,3735,3648,4262,4455,4652,3359,2096,0
2021-10-28,2021-10-01,25513,343,2408,5831,3720,3165,3752,3203,3091,0
2021-10-28,2021-10-01,26417,676,3307,5305,4425,3593,3628,3326,2157,0
2021-10-28,2021-10-01,27795,724,3077,4914,4647,4173,4523,3487,2250,0
2021-10-28,2021-10-01,27157,616,2735,4264,3910,3722,4803,4321,2786,0
2021-10-28,2021-10-01,21495,973,3555,3588,3758,3619,3127,1925,950,0
2021-10-28,2021-10-01,19046,556,2666,3773,3201,2864,2927,2038,1021,0
2021-10-28,2021-10-01,20509,517,2495,4193,3363,2904,2913,2532,1592,0
2021-10-28,2021-10-01,18889,416,1890,3682,3462,2788,3031,2356,1264,0
2021-10-28,2021-10-01,24360,822,3298,4034,3889,4055,4015,2816,1431,0
2021-10-28,2021-10-01,21876,658,2816,3382,3356,3349,3651,2632,2032,0
2021-10-28,2021-10-01,17646,787,3808,2772,2773,3081,2375,1330,720,0
2021-10-28,2021-10-01,23380,1223,4525,4098,3817,4013,3078,1720,906,0
2021-10-28,2021-10-01,19358,495,2196,2263,2591,2523,3257,3454,2579,0
2021-10-28,2021-10-01,11711,253,1330,1736,1555,1678,2066,1794,1299,0
2021-10-28,2021-10-01,13022,608,2383,2007,2013,2279,1943,1105,684,0
2021-10-28,2021-10-01,13653,310,1160,1332,1920,2012,2478,2478,1963,0
2021-10-28,2021-10-01,11168,167,680,814,825,1115,2064,2715,2788,0
2021-10-28,2021-10-01,16756,183,928,753,932,1694,3589,4656,4021,0
2021-10-28,2021-10-01,6052,172,835,578,920,1138,1085,915,409,0
2021-10-28,2021-10-01,8156,142,742,1841,1727,1288,1037,816,563,0
2021-10-28,2021-10-01,9923,129,521,752,781,981,1413,2774,2572,0
2021-10-28,2021-10-01,13271,332,1418,1115,1118,1782,2643,2560,2303,0
2021-10-28,2021-10-01,2815,111,385,295,357,469,518,464,216,0
2021-10-28,2021-10-01,3058,77,402,730,493,419,424,358,155,0
2021-10-28,2021-10-01,12190,119,437,423,658,786,1601,3525,4641,0
2021-10-28,2021-10-01,4189,119,423,261,461,684,820,927,494,0
2021-10-28,2021-10-01,4763,100,419,456,525,552,731,1054,926,0
2021-10-28,2021-10-01,3376,229,620,644,595,425,456,278,129,0
2021-10-28,2021-10-01,4601,26,172,171,188,322,817,1521,1384,0
2021-10-28,2021-10-01,2690,75,272,196,266,399,576,600,306,0
2021-10-28,2021-10-01,5676,237,899,498,685,1164,1211,642,340,0
2021-10-28,2021-10-01,3600,110,598,404,450,505,543,477,513,0
2021-10-28,2021-10-01,9338,152,616,326,385,1007,1910,2614,2328,0
2021-10-28,2021-10-01,10988,100,497,442,428,1113,2770,3533,2105,0
2021-10-28,2021-10-01,1279,52,145,171,181,188,210,211,121,0
2021-10-28,2021-10-01,23413,13,108,225,249,559,3330,8382,10547,0
2021-10-28,2021-10-01,23876,19,132,175,213,426,2541,8276,12094,0
2021-10-28,2021-10-01,613,0,44,39,47,75,95,175,131,7
2021-10-28,2021-10-01,863,43,125,108,148,112,161,116,50,0
2021-10-28,2021-10-01,1030,16,132,359,182,110,100,68,63,0
2021-10-28,2021-10-01,292,11,23,37,35,35,60,52,39,0
2021-10-28,2021-10-01,3281,0,39,42,34,82,704,1318,1053,9
2021-10-28,2021-10-01,2838,13,87,103,79,161,551,962,882,0
2021-10-28,2021-10-01,122,0,15,11,20,21,15,18,20,2
2021-10-28,2021-10-01,6560,67,1087,1976,1107,778,731,515,299,0
2021-10-28,2021-10-01,5986,99,527,1238,1031,922,1067,786,316,0
2021-10-28,2021-10-01,4,0,0,0,0,0,0,0,0,4
2021-10-28,2021-10-01,19470,319,1389,1637,1927,2284,3323,4197,4394,0
2021-10-28,2021-10-01,13731,418,1626,1565,1885,2062,2582,2402,1191,0
2021-10-28,2021-10-01,21611,349,1699,2584,2048,2027,3146,4421,5337,0
2021-10-28,2021-10-01,12634,355,1593,2743,2337,2010,1844,1209,543,0
2021-10-28,2021-10-01,18438,847,2973,1874,3742,3848,2337,1740,1077,0
2021-10-28,2021-10-01,14256,524,2201,1436,2272,2666,2115,1955,1087,0
2021-10-28,2021-10-01,23154,616,2101,1755,2768,3135,3292,5126,4361,0
2021-10-28,2021-10-01,21042,462,1898,2802,3111,3190,3609,3265,2705,0
2021-10-28,2021-10-01,15461,312,1598,3473,2777,2266,2239,1752,1044,0
2021-10-28,2021-10-01,14383,354,1733,1752,1901,2104,2576,2418,1545,0
2021-10-28,2021-10-01,14712,402,1592,2647,2639,2399,2396,1695,942,0
2021-10-28,2021-10-01,19035,398,1738,1796,1948,2320,2966,3825,4044,0
2021-10-28,2021-10-01,21399,605,2561,1420,2362,3558,4006,3964,2923,0
2021-10-28,2021-10-01,27941,313,1726,1637,1767,2236,3406,7031,9825,0
2021-10-28,2021-10-01,22915,998,2941,1562,3962,4545,3149,3367,2391,0
2021-10-28,2021-10-01,18213,425,1639,1538,2225,2336,3188,4737,2125,0
2021-10-28,2021-10-01,25977,612,2434,3254,3330,3864,4362,4275,3846,0
2021-10-28,2021-10-01,14621,315,1641,1814,1789,1979,2648,2363,2072,0
2021-10-28,2021-10-01,14205,265,1393,3163,2638,2146,2077,1623,900,0
2021-10-28,2021-10-01,16643,466,1804,1375,1587,2361,3465,3297,2288,0
2021-10-28,2021-10-01,11353,472,1542,920,1845,2395,1993,1450,736,0
2021-10-28,2021-10-01,9422,303,1593,1548,1554,1386,1492,1009,537,0
2021-10-28,2021-10-01,5902,65,479,1435,892,770,895,835,531,0
2021-10-28,2021-10-01,19061,469,1869,1134,1869,3169,4145,3973,2433,0
2021-10-28,2021-10-01,4690,168,691,830,725,785,732,507,252,0
2021-10-28,2021-10-01,8760,242,1283,1482,1303,1466,1378,1006,600,0
2021-10-28,2021-10-01,11786,209,824,1677,1519,1394,1980,2114,2069,0
2021-10-28,2021-10-01,30227,1354,4405,1892,4258,6261,4461,3978,3618,0
2021-10-28,2021-10-01,33644,735,3281,2390,3022,5226,6837,6342,5811,0
2021-10-28,2021-10-01,21271,789,2391,2326,3776,3841,3147,2571,2430,0
2021-10-28,2021-10-01,15842,580,1753,2430,3258,2882,2306,1731,902,0
2021-10-28,2021-10-01,10806,286,1200,1107,1439,1749,2268,1779,978,0
2021-11-04,2021-11-01,16706,669,2851,2541,2623,2959,2577,1699,787,0
2021-11-04,2021-11-01,29312,1282,4354,3844,5774,5948,4179,2598,1333,0
2021-11-04,2021-11-01,17291,825,3134,3076,3176,3084,2263,1204,529,0
2021-11-04,2021-11-01,22241,650,2690,3562,3551,3482,3930,2841,1535,0
2021-11-04,2021-11-01,38617,1345,4451,3257,5952,6830,6725,6500,3557,0
2021-11-04,2021-11-01,25917,873,3669,3751,4928,4586,3983,2456,1671,0
2021-11-04,2021-11-01,26097,1024,4129,3997,5046,5196,3470,2062,1173,0
2021-11-04,2021-11-01,19918,514,2535,2940,2727,2980,3247,2813,2162,0
2021-11-04,2021-11-01,24884,848,3359,3299,4510,4300,3807,3132,1629,0
2021-11-04,2021-11-01,26469,834,3385,4579,4330,4072,4678,2983,1608,0
2021-11-04,2021-11-01,20033,748,3170,3028,3070,3406,3139,2265,1207,0
2021-11-04,2021-11-01,15391,813,3006,2375,2377,2619,2196,1311,694,0
2021-11-04,2021-11-01,25092,1173,3977,3734,4619,4555,3624,2284,1126,0
2021-11-04,2021-11-01,26852,568,2597,2338,2713,3984,5706,5290,3656,0
2021-11-04,2021-11-01,19096,699,2742,2011,2808,3466,3053,2508,1809,0
2021-11-04,2021-11-01,13618,347,1664,2113,1982,2087,2255,1950,1220,0
2021-11-04,2021-11-01,17954,534,1998,2784,2947,2613,2892,2445,1741,0
2021-11-04,2021-11-01,25180,678,2744,3661,3767,3723,4423,3764,2420,0
2021-11-04,2021-11-01,16175,629,2453,3048,2699,2605,2384,1542,815,0
2021-11-04,2021-11-01,17188,565,2386,2728,2836,2360,2697,2180,1436,0
2021-11-04,2021-11-01,23164,798,3207,2662,3202,3984,4787,2999,1525,0
2021-11-04,2021-11-01,24850,549,2552,2605,2880,3327,3788,4271,4878,0
2021-11-04,2021-11-01,31769,836,3100,3544,4669,4718,5655,5327,3920,0
2021-11-04,2021-11-01,25085,405,1848,2390,2541,2588,4528,5689,5096,0
2021-11-04,2021-11-01,18066,247,1647,3941,2572,2218,2787,2430,2224,0
2021-11-04,2021-11-01,25371,465,2291,2662,2692,3035,3387,4884,5955,0
2021-11-04,2021-11-01,15666,612,2417,2384,2562,2534,2202,1864,1091,0
2021-11-04,2021-11-01,24937,635,2413,4037,4299,3978,4021,3196,2358,0
2021-11-04,2021-11-01,24104,440,2285,5346,4042,3417,3565,2892,2117,0
2021-11-04,2021-11-01,20589,980,3624,3569,3966,3426,2713,1528,783,0
2021-11-04,2021-11-01,20758,660,2555,2950,3451,3117,3248,2565,2212,0
2021-11-04,2021-11-01,33229,1133,4294,4175,5191,5437,5546,5067,2386,0
2021-11-04,2021-11-01,19866,657,2668,3647,3540,3155,2992,1998,1209,0
2021-11-04,2021-11-01,19385,493,2197,2267,2589,2533,3260,3459,2587,0
2021-11-04,2021-11-01,35389,389,11359,11124,4027,2791,2761,1875,1063,0
2021-11-04,2021-11-01,39083,1229,5136,6685,6544,6416,6359,4356,2358,0
2021-11-04,2021-11-01,30320,534,4659,7245,4453,3440,3807,3145,3037,0
2021-11-04,2021-11-01,27316,1120,4518,4260,4301,4523,4274,2660,1660,0
2021-11-04,2021-11-01,32156,1170,4543,4854,5352,5351,4773,4037,2076,0
2021-11-04,2021-11-01,37394,977,4075,6020,6328,5656,6123,4954,3261,0
2021-11-04,2021-11-01,29565,983,4429,4862,4766,4484,4517,3445,2079,0
2021-11-04,2021-11-01,29299,955,4314,6640,5234,4770,4110,2186,1090,0
2021-11-04,2021-11-01,24251,1160,4313,3858,3861,4198,3637,2097,1127,0
2021-11-04,2021-11-01,27062,1466,5328,4457,4320,4630,3802,1946,1113,0
2021-11-04,2021-11-01,29521,766,3627,4170,4244,4417,5322,4275,2700,0
2021-11-04,2021-11-01,36922,832,4189,5700,4802,5415,6603,5754,3627,0
2021-11-04,2021-11-01,32651,1481,5142,5207,5718,5408,4932,3069,1694,0
2021-11-04,2021-11-01,22770,851,3406,2701,3793,4334,3217,2856,1612,0
2021-11-04,2021-11-01,23411,1216,4533,4100,3827,4015,3086,1724,910,0
2021-11-04,2021-11-01,24949,750,3637,4797,3914,3612,3628,2598,2013,0
2021-11-04,2021-11-01,27131,883,3735,3651,4266,4466,4657,3365,2108,0
2021-11-04,2021-11-01,25534,341,2395,5844,3725,3168,3756,3207,3098,0
2021-11-04,2021-11-01,26455,670,3313,5308,4435,3597,3636,3337,2159,0
2021-11-04,2021-11-01,27824,718,3075,4918,4650,4179,4529,3496,2259,0
2021-11-04,2021-11-01,27177,609,2737,4270,3911,3731,4806,4320,2793,0
2021-11-04,2021-11-01,21505,970,3560,3582,3765,3618,3126,1929,955,0
2021-11-04,2021-11-01,19085,556,2670,3787,3206,2871,2929,2039,1027,0
2021-11-04,2021-11-01,20533,514,2494,4203,3369,2908,2915,2530,1600,0
2021-11-04,2021-11-01,18922,415,1890,3691,3471,2792,3035,2361,1267,0
2021-11-04,2021-11-01,24393,817,3302,4039,3896,4056,4021,2826,1436,0
2021-11-04,2021-11-01,21905,650,2821,3384,3363,3357,3661,2632,2037,0
2021-11-04,2021-11-01,17676,781,3820,2773,2784,3085,2379,1331,723,0
2021-11-04,2021-11-01,20994,757,3050,3306,3337,3553,3353,2141,1497,0
2021-11-04,2021-11-01,25001,1103,4535,4268,4190,4428,3473,2011,993,0
2021-11-04,2021-11-01,11723,250,1333,1732,1558,1685,2069,1796,1300,0
2021-11-04,2021-11-01,28447,663,2122,1643,2593,3378,4027,6170,7851,0
2021-11-04,2021-11-01,21639,348,1693,2594,2054,2027,3142,4424,5357,0
2021-11-04,2021-11-01,11180,166,680,813,826,1117,2070,2713,2795,0
2021-11-04,2021-11-01,16782,181,932,749,937,1690,3597,4656,4040,0
2021-11-04,2021-11-01,6060,169,836,581,922,1139,1080,924,409,0
2021-11-04,2021-11-01,8177,141,739,1845,1737,1292,1042,818,563,0
2021-11-04,2021-11-01,9934,129,517,757,781,982,1417,2766,2585,0
2021-11-04,2021-11-01,13298,330,1421,1122,1121,1779,2653,2561,2311,0
2021-11-04,2021-11-01,2818,110,386,293,360,468,521,464,216,0
2021-11-04,2021-11-01,3066,76,403,732,495,421,425,359,155,0
2021-11-04,2021-11-01,12205,117,438,423,658,786,1604,3527,4652,0
2021-11-04,2021-11-01,4194,115,428,259,461,686,819,928,498,0
2021-11-04,2021-11-01,4765,98,422,456,524,551,729,1057,928,0
2021-11-04,2021-11-01,3382,226,624,644,597,427,455,278,131,0
2021-11-04,2021-11-01,4602,26,172,171,190,322,814,1521,1386,0
2021-11-04,2021-11-01,2694,75,272,197,266,401,576,600,307,0
2021-11-04,2021-11-01,5681,235,901,499,682,1163,1219,642,340,0
2021-11-04,2021-11-01,3601,109,598,405,450,501,545,478,515,0
2021-11-04,2021-11-01,9352,152,618,328,387,1006,1909,2616,2336,0
2021-11-04,2021-11-01,11002,99,497,442,431,1110,2769,3543,2111,0
2021-11-04,2021-11-01,1282,52,144,174,182,188,208,213,121,0
2021-11-04,2021-11-01,23434,13,107,226,250,558,3325,8378,10577,0
2021-11-04,2021-11-01,23891,18,134,175,213,427,2534,8269,12121,0
2021-11-04,2021-11-01,615,0,44,39,47,75,95,176,132,7
2021-11-04,2021-11-01,868,41,129,109,149,113,161,116,50,0
2021-11-04,2021-11-01,1031,16,132,358,183,110,101,68,63,0
2021-11-04,2021-11-01,292,11,23,37,35,35,60,52,39,0
2021-11-04,2021-11-01,3288,0,39,42,33,82,703,1317,1063,9
2021-11-04,2021-11-01,2843,12,88,103,79,161,553,963,884,0
2021-11-04,2021-11-01,123,0,14,12,20,21,15,19,20,2
2021-11-04,2021-11-01,4,0,0,0,0,0,0,0,0,4
2021-11-04,2021-11-01,13665,304,1164,1334,1923,2014,2479,2476,1971,0
2021-11-04,2021-11-01,6568,65,1089,1976,1109,781,733,514,301,0
2021-11-04,2021-11-01,13034,607,2381,2012,2015,2284,1943,1104,688,0
2021-11-04,2021-11-01,13743,415,1627,1566,1889,2061,2583,2409,1193,0
2021-11-04,2021-11-01,5993,99,522,1240,1032,925,1070,787,318,0
2021-11-04,2021-11-01,12654,353,1592,2746,2345,2013,1848,1210,547,0
2021-11-04,2021-11-01,18451,840,2978,1874,3740,3853,2345,1740,1081,0
2021-11-04,2021-11-01,14265,522,2203,1438,2269,2671,2113,1956,1093,0
2021-11-04,2021-11-01,23188,611,2110,1756,2771,3139,3298,5126,4377,0
2021-11-04,2021-11-01,21070,459,1899,2805,3116,3201,3610,3265,2715,0
2021-11-04,2021-11-01,15476,310,1593,3482,2775,2270,2244,1757,1045,0
2021-11-04,2021-11-01,14408,349,1737,1751,1913,2106,2576,2424,1552,0
2021-11-04,2021-11-01,26011,605,2435,3256,3331,3871,4366,4287,3860,0
2021-11-04,2021-11-01,19064,398,1736,1803,1952,2325,2966,3829,4055,0
2021-11-04,2021-11-01,21425,604,2562,1422,2366,3562,4009,3968,2932,0
2021-11-04,2021-11-01,27960,311,1727,1640,1768,2239,3406,7020,9849,0
2021-11-04,2021-11-01,22934,991,2944,1562,3967,4544,3163,3366,2397,0
2021-11-04,2021-11-01,18239,422,1640,1543,2228,2346,3192,4735,2133,0
2021-11-04,2021-11-01,14218,264,1394,3161,2644,2148,2076,1627,904,0
2021-11-04,2021-11-01,14732,401,1592,2650,2645,2400,2401,1698,945,0
2021-11-04,2021-11-01,15861,574,1754,2432,3268,2883,2311,1732,907,0
2021-11-04,2021-11-01,14638,312,1640,1821,1786,1988,2647,2365,2079,0
2021-11-04,2021-11-01,11807,210,821,1680,1520,1393,1989,2116,2078,0
2021-11-04,2021-11-01,16671,466,1802,1379,1587,2368,3463,3312,2294,0
2021-11-04,2021-11-01,11363,470,1543,918,1849,2394,1999,1450,740,0
2021-11-04,2021-11-01,9449,302,1595,1554,1556,1397,1496,1012,537,0
2021-11-04,2021-11-01,4700,167,690,837,724,787,732,511,252,0
2021-11-04,2021-11-01,5912,65,475,1439,896,769,901,833,534,0
2021-11-04,2021-11-01,10814,284,1204,1105,1443,1747,2268,1780,983,0
2021-11-04,2021-11-01,19504,317,1391,1639,1934,2286,3325,4207,4405,0
2021-11-04,2021-11-01,8769,241,1280,1490,1300,1469,1380,1008,601,0
2021-11-04,2021-11-01,30258,1344,4417,1892,4258,6274,4468,3980,3625,0
2021-11-04,2021-11-01,33676,729,3282,2396,3024,5221,6849,6347,5828,0
2021-11-04,2021-11-01,21298,785,2393,2327,3781,3848,3152,2577,2435,0
2021-11-04,2021-11-01,19083,468,1865,1139,1866,3170,4154,3975,2446,0
2021-11-17,2021-11-01,16977,700,2927,2585,2668,2998,2597,1704,798,0
2021-11-17,2021-11-01,29473,1290,4385,3883,5805,6000,4190,2583,1337,0
2021-11-17,2021-11-01,17553,857,3203,3134,3225,3120,2282,1205,527,0
2021-11-17,2021-11-01,22385,667,2712,3606,3580,3506,3937,2834,1543,0
2021-11-17,2021-11-01,38942,1413,4557,3304,6017,6891,6730,6474,3556,0
2021-11-17,2021-11-01,26105,896,3714,3785,4961,4621,3998,2450,1680,0
2021-11-17,2021-11-01,26283,1033,4174,4037,5082,5240,3493,2057,1167,0
2021-11-17,2021-11-01,20130,540,2585,2982,2763,3019,3261,2813,2167,0
2021-11-17,2021-11-01,25099,863,3408,3343,4571,4345,3822,3123,1624,0
2021-11-17,2021-11-01,26591,842,3417,4607,4362,4111,4671,2970,1611,0
2021-11-17,2021-11-01,20220,757,3221,3086,3112,3425,3140,2278,1201,0
2021-11-17,2021-11-01,15665,840,3091,2416,2438,2651,2218,1312,699,0
2021-11-17,2021-11-01,25408,1213,4050,3795,4681,4601,3652,2284,1132,0
2021-11-17,2021-11-01,26973,578,2625,2382,2763,4020,5706,5257,3642,0
2021-11-17,2021-11-01,19230,708,2790,2037,2833,3498,3060,2499,1805,0
2021-11-17,2021-11-01,13787,356,1696,2145,2019,2107,2275,1960,1229,0
2021-11-17,2021-11-01,18142,544,2053,2831,2998,2624,2894,2453,1745,0
2021-11-17,2021-11-01,25301,686,2778,3689,3795,3757,4429,3753,2414,0
2021-11-17,2021-11-01,16410,643,2530,3092,2752,2625,2403,1546,819,0
2021-11-17,2021-11-01,17384,585,2426,2763,2882,2391,2719,2187,1431,0
2021-11-17,2021-11-01,23270,821,3229,2696,3224,4009,4777,3000,1514,0
2021-11-17,2021-11-01,25028,582,2613,2631,2899,3368,3811,4262,4862,0
2021-11-17,2021-11-01,31885,850,3154,3574,4687,4722,5680,5306,3912,0
2021-11-17,2021-11-01,25200,413,1887,2416,2562,2623,4539,5676,5084,0
2021-11-17,2021-11-01,18174,258,1669,3982,2591,2236,2790,2432,2216,0
2021-11-17,2021-11-01,25498,484,2338,2696,2736,3069,3394,4857,5924,0
2021-11-17,2021-11-01,15936,635,2483,2453,2622,2564,2223,1865,1091,0
2021-11-17,2021-11-01,25041,640,2438,4068,4328,3997,4029,3186,2355,0
2021-11-17,2021-11-01,24254,449,2318,5393,4082,3435,3580,2890,2107,0
2021-11-17,2021-11-01,20882,1009,3690,3632,4037,3471,2735,1519,789,0
2021-11-17,2021-11-01,20920,673,2584,2994,3479,3150,3269,2559,2212,0
2021-11-17,2021-11-01,33534,1161,4370,4218,5267,5486,5566,5075,2391,0
2021-11-17,2021-11-01,20124,691,2729,3706,3593,3183,3016,1997,1209,0
2021-11-17,2021-11-01,19517,501,2243,2294,2610,2556,3278,3456,2579,0
2021-11-17,2021-11-01,35706,402,11446,11241,4075,2820,2788,1868,1066,0
2021-11-17,2021-11-01,39410,1244,5213,6755,6621,6475,6388,4348,2366,0
2021-11-17,2021-11-01,30519,542,4698,7326,4498,3466,3819,3130,3040,0
2021-11-17,2021-11-01,27803,1172,4634,4361,4399,4582,4320,2675,1660,0
2021-11-17,2021-11-01,32650,1213,4665,4957,5450,5416,4811,4054,2084,0
2021-11-17,2021-11-01,37688,999,4136,6089,6390,5722,6154,4943,3255,0
2021-11-17,2021-11-01,30021,1013,4585,4952,4845,4534,4561,3450,2081,0
2021-11-17,2021-11-01,29689,989,4404,6717,5322,4826,4131,2205,1095,0
2021-11-17,2021-11-01,24650,1196,4421,3945,3935,4260,3671,2096,1126,0
2021-11-17,2021-11-01,27633,1524,5496,4565,4406,4727,3841,1968,1106,0
2021-11-17,2021-11-01,29842,814,3698,4215,4312,4474,5372,4266,2691,0
2021-11-17,2021-11-01,37191,847,4245,5754,4854,5464,6629,5752,3646,0
2021-11-17,2021-11-01,33150,1518,5250,5313,5840,5485,4976,3069,1699,0
2021-11-17,2021-11-01,22990,863,3470,2744,3846,4369,3248,2848,1602,0
2021-11-17,2021-11-01,23971,1267,4677,4235,3931,4102,3122,1731,906,0
2021-11-17,2021-11-01,25258,766,3732,4879,3969,3654,3642,2606,2010,0
2021-11-17,2021-11-01,27367,894,3810,3702,4311,4502,4690,3352,2106,0
2021-11-17,2021-11-01,25694,351,2414,5910,3761,3190,3766,3206,3096,0
2021-11-17,2021-11-01,26594,676,3347,5359,4461,3616,3657,3319,2159,0
2021-11-17,2021-11-01,28025,725,3104,4960,4700,4221,4555,3507,2253,0
2021-11-17,2021-11-01,27363,624,2788,4313,3952,3753,4816,4324,2793,0
